timestamp,metric,preprocessed,model_out,scores
2020-12-19 10:09:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:10:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:11:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:12:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:13:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:14:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:15:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:16:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:17:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:18:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:19:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:20:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:21:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:22:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:23:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:24:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:25:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:26:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:27:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:28:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:29:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:30:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:31:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:32:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:33:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:34:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:35:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:36:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:37:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:38:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:39:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:40:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:41:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:42:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:43:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:44:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:45:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:46:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:47:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:48:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:49:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:50:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:51:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:52:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:53:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:54:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:55:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:56:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:57:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:58:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 10:59:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:00:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:01:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:02:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:03:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:04:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:05:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:06:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:07:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:08:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:09:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:10:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:11:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:12:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:13:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:14:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:15:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:16:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:17:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:18:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:19:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:20:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:21:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:22:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:23:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:24:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:25:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:26:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:27:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:28:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:29:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:30:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:31:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:32:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:33:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:34:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:35:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:36:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:37:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:38:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:39:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:40:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:41:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:42:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:43:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:44:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:45:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:46:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:47:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:48:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:49:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:50:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:51:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:52:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:53:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:54:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:55:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:56:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:57:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
2020-12-19 11:58:00+00:00,0.0,0.0,1.3171291e-07,1.1204603910446167
