time,data
2024-05-09 04:24:00,224689.66666666663
2024-05-09 04:27:00,217829.66666666663
2024-05-09 04:30:00,219969.66666666663
2024-05-09 04:33:00,222876.66666666663
2024-05-09 04:36:00,223881.33333333337
2024-05-09 04:39:00,224019.33333333337
2024-05-09 04:42:00,228854.0
2024-05-09 04:45:00,223574.66666666663
2024-05-09 04:48:00,223144.66666666663
2024-05-09 04:51:00,220749.66666666663
2024-05-09 04:54:00,216224.0
2024-05-09 04:57:00,221592.66666666663
2024-05-09 05:00:00,227381.66666666663
2024-05-09 05:03:00,226910.66666666663
2024-05-09 05:06:00,225882.0
2024-05-09 05:09:00,225342.33333333337
2024-05-09 05:12:00,230580.0
2024-05-09 05:15:00,223292.66666666663
2024-05-09 05:18:00,217039.0
2024-05-09 05:21:00,217277.66666666663
2024-05-09 05:24:00,212508.66666666663
2024-05-09 05:27:00,211519.0
2024-05-09 05:30:00,211984.33333333337
2024-05-09 05:33:00,214862.33333333337
2024-05-09 05:36:00,213764.33333333337
2024-05-09 05:39:00,209101.33333333337
2024-05-09 05:42:00,210972.66666666663
2024-05-09 05:45:00,206044.0
2024-05-09 05:48:00,203225.66666666663
2024-05-09 05:51:00,202149.0
2024-05-09 05:54:00,200543.66666666663
2024-05-09 05:57:00,199792.0
2024-05-09 06:00:00,201765.33333333337
2024-05-09 06:03:00,204546.0
2024-05-09 06:06:00,198616.0
2024-05-09 06:09:00,198037.66666666663
2024-05-09 06:12:00,200232.0
2024-05-09 06:15:00,196938.33333333337
2024-05-09 06:18:00,185067.66666666663
2024-05-09 06:21:00,185096.0
2024-05-09 06:24:00,186428.0
2024-05-09 06:27:00,188436.0
2024-05-09 06:30:00,182136.66666666663
2024-05-09 06:33:00,189587.0
2024-05-09 06:36:00,183798.33333333337
2024-05-09 06:39:00,180687.66666666663
2024-05-09 06:42:00,178677.33333333334
2024-05-09 06:45:00,180691.0
2024-05-09 06:48:00,180076.33333333334
2024-05-09 06:51:00,180768.66666666663
2024-05-09 06:54:00,181169.0
2024-05-09 07:00:00,178678.33333333334
2024-05-09 07:03:00,168676.0
2024-05-09 07:06:00,178093.66666666666
2024-05-09 07:09:00,169906.33333333334
2024-05-09 07:12:00,169735.66666666666
2024-05-09 07:15:00,170831.0
2024-05-09 07:18:00,169981.0
2024-05-09 07:21:00,167982.66666666666
2024-05-09 07:24:00,166669.0
2024-05-09 07:27:00,168503.0
2024-05-09 07:30:00,175739.0
2024-05-09 07:33:00,177311.66666666666
2024-05-09 07:36:00,178902.66666666666
2024-05-09 07:39:00,177895.66666666666
2024-05-09 07:42:00,173231.66666666666
2024-05-09 07:45:00,171267.0
2024-05-09 07:48:00,164596.0
2024-05-09 07:51:00,164332.0
2024-05-09 07:54:00,161115.0
2024-05-09 07:57:00,164540.33333333334
2024-05-09 08:00:00,174397.33333333334
2024-05-09 08:03:00,179365.0
2024-05-09 08:06:00,186456.33333333337
2024-05-09 08:09:00,190523.66666666663
2024-05-09 08:12:00,186648.66666666663
2024-05-09 08:15:00,180364.33333333337
2024-05-09 08:18:00,181620.0
2024-05-09 08:21:00,183027.33333333337
2024-05-09 08:24:00,185615.0
2024-05-09 08:27:00,195336.66666666663
2024-05-09 08:30:00,206631.0
2024-05-09 08:33:00,206935.33333333337
2024-05-09 08:36:00,219726.0
2024-05-09 08:39:00,227015.66666666663
2024-05-09 08:42:00,229144.33333333337
2024-05-09 08:45:00,245163.0
2024-05-09 08:48:00,241906.33333333337
2024-05-09 08:51:00,234022.33333333337
2024-05-09 08:54:00,226480.33333333337
2024-05-09 08:57:00,214856.33333333337
2024-05-09 09:00:00,209799.0
2024-05-09 09:03:00,227776.0
2024-05-09 09:06:00,235431.66666666663
2024-05-09 09:09:00,250390.66666666663
2024-05-09 09:12:00,257450.33333333337
2024-05-09 09:15:00,252858.66666666663
2024-05-09 09:18:00,249328.0
2024-05-09 09:21:00,243664.0
2024-05-09 09:24:00,242952.33333333337
2024-05-09 09:27:00,236531.0
2024-05-09 09:30:00,237538.66666666663
2024-05-09 09:33:00,232976.0
2024-05-09 09:36:00,231484.33333333337
2024-05-09 09:39:00,230358.33333333337
2024-05-09 09:42:00,242432.66666666663
2024-05-09 09:45:00,235207.66666666663
2024-05-09 09:48:00,238502.33333333337
2024-05-09 09:51:00,276332.6666666667
2024-05-09 09:54:00,260277.0
2024-05-09 09:57:00,240789.33333333337
2024-05-09 10:00:00,252923.33333333337
2024-05-09 10:03:00,269090.6666666667
2024-05-09 10:06:00,281674.6666666667
2024-05-09 10:09:00,274028.0
2024-05-09 10:12:00,258671.0
2024-05-09 10:15:00,266326.0
2024-05-09 10:18:00,264407.0
2024-05-09 10:21:00,262549.3333333333
2024-05-09 10:24:00,261593.0
2024-05-09 10:27:00,251939.33333333337
2024-05-09 10:30:00,242448.66666666663
2024-05-09 10:33:00,241899.66666666663
2024-05-09 10:36:00,240175.33333333337
2024-05-09 10:39:00,238966.66666666663
2024-05-09 10:42:00,238654.0
2024-05-09 10:45:00,243089.0
2024-05-09 10:48:00,236136.33333333337
2024-05-09 10:51:00,242718.0
2024-05-09 10:54:00,248203.33333333337
2024-05-09 10:57:00,251803.33333333337
2024-05-09 11:00:00,245472.66666666663
2024-05-09 11:03:00,241880.33333333337
2024-05-09 11:06:00,249267.33333333337
2024-05-09 11:09:00,252377.33333333337
2024-05-09 11:12:00,249649.33333333337
2024-05-09 11:15:00,252559.66666666663
2024-05-09 11:18:00,252320.33333333337
2024-05-09 11:21:00,249008.0
2024-05-09 11:24:00,256006.0
2024-05-09 11:27:00,254444.0
2024-05-09 11:30:00,257292.0
2024-05-09 11:33:00,266012.6666666667
2024-05-09 11:36:00,264716.0
2024-05-09 11:39:00,265286.6666666667
2024-05-09 11:42:00,269950.6666666667
2024-05-09 11:45:00,266034.3333333333
2024-05-09 11:48:00,275506.6666666667
2024-05-09 11:51:00,284868.6666666667
2024-05-09 11:54:00,288864.6666666667
2024-05-09 11:57:00,293352.6666666667
2024-05-09 12:00:00,307980.3333333333
2024-05-09 12:03:00,314637.6666666667
2024-05-09 12:06:00,310070.3333333333
2024-05-09 12:09:00,306438.0
2024-05-09 12:12:00,303125.3333333333
2024-05-09 12:15:00,316370.0
2024-05-09 12:18:00,317686.3333333333
2024-05-09 12:21:00,322369.6666666667
2024-05-09 12:24:00,331661.3333333333
2024-05-09 12:27:00,336241.3333333333
2024-05-09 12:30:00,344977.6666666667
2024-05-09 12:33:00,349364.6666666667
2024-05-09 12:36:00,359494.0
2024-05-09 12:39:00,365950.0
2024-05-09 12:42:00,366762.0
2024-05-09 12:45:00,367542.6666666667
2024-05-09 12:48:00,381844.3333333333
2024-05-09 12:51:00,390483.0
2024-05-09 12:54:00,397209.6666666667
2024-05-09 12:57:00,412875.3333333333
2024-05-09 13:00:00,426982.3333333333
2024-05-09 13:03:00,426838.0
2024-05-09 13:06:00,438383.3333333333
2024-05-09 13:09:00,441243.0
2024-05-09 13:12:00,446107.0
2024-05-09 13:15:00,454828.3333333333
2024-05-09 13:18:00,458489.6666666667
2024-05-09 13:21:00,460682.0
2024-05-09 13:24:00,474795.0
2024-05-09 13:27:00,485701.3333333333
2024-05-09 13:30:00,483791.3333333333
2024-05-09 13:33:00,508579.0
2024-05-09 13:36:00,505792.3333333333
2024-05-09 13:39:00,511620.0
2024-05-09 13:42:00,513182.3333333333
2024-05-09 13:45:00,516086.0
2024-05-09 13:48:00,514607.3333333333
2024-05-09 13:51:00,519872.3333333333
2024-05-09 13:54:00,526938.6666666666
2024-05-09 13:57:00,535403.3333333334
2024-05-09 14:00:00,540027.3333333334
2024-05-09 14:03:00,541321.6666666666
2024-05-09 14:06:00,541690.6666666666
2024-05-09 14:09:00,557575.0
2024-05-09 14:12:00,552463.3333333334
2024-05-09 14:15:00,561096.0
2024-05-09 14:18:00,566065.0
2024-05-09 14:21:00,563262.0
2024-05-09 14:24:00,571106.6666666666
2024-05-09 14:27:00,572745.0
2024-05-09 14:30:00,579189.0
2024-05-09 14:33:00,573818.3333333334
2024-05-09 14:36:00,577523.3333333334
2024-05-09 14:39:00,580801.6666666666
2024-05-09 14:42:00,575182.0
2024-05-09 14:45:00,577424.6666666666
2024-05-09 14:48:00,577900.0
2024-05-09 14:51:00,576546.0
2024-05-09 14:54:00,580967.3333333334
2024-05-09 14:57:00,581581.0
2024-05-09 15:00:00,578538.3333333334
2024-05-09 15:03:00,578864.0
2024-05-09 15:06:00,581518.3333333334
2024-05-09 15:09:00,579859.6666666666
2024-05-09 15:12:00,577006.3333333334
2024-05-09 15:15:00,580847.0
2024-05-09 15:18:00,578084.3333333334
2024-05-09 15:21:00,578789.0
2024-05-09 15:24:00,583077.0
2024-05-09 15:27:00,583644.6666666666
2024-05-09 15:30:00,579855.6666666666
2024-05-09 15:33:00,574844.0
2024-05-09 15:36:00,579728.6666666666
2024-05-09 15:39:00,577228.3333333334
2024-05-09 15:42:00,576888.3333333334
2024-05-09 15:45:00,583518.0
2024-05-09 15:48:00,577703.6666666666
2024-05-09 15:51:00,583639.6666666666
2024-05-09 15:54:00,578113.0
2024-05-09 15:57:00,573774.0
2024-05-09 16:00:00,583165.0
2024-05-09 16:03:00,583136.3333333334
2024-05-09 16:06:00,574270.0
2024-05-09 16:09:00,573324.3333333334
2024-05-09 16:12:00,567251.0
2024-05-09 16:15:00,549705.6666666666
2024-05-09 16:18:00,542968.6666666666
2024-05-09 16:21:00,544353.0
2024-05-09 16:24:00,537669.6666666666
2024-05-09 16:27:00,542376.6666666666
2024-05-09 16:30:00,543135.6666666666
2024-05-09 16:33:00,531753.3333333334
2024-05-09 16:36:00,539440.6666666666
2024-05-09 16:39:00,532863.0
2024-05-09 16:42:00,532862.3333333334
2024-05-09 16:45:00,533670.6666666666
2024-05-09 16:48:00,536732.6666666666
2024-05-09 16:51:00,531023.6666666666
2024-05-09 16:54:00,478337.3333333333
2024-05-09 16:57:00,486219.6666666667
2024-05-09 17:00:00,544654.0
2024-05-09 17:03:00,528646.3333333334
2024-05-09 17:06:00,530580.3333333334
2024-05-09 17:09:00,525142.6666666666
2024-05-09 17:12:00,523716.0
2024-05-09 17:15:00,528470.3333333334
2024-05-09 17:18:00,528218.6666666666
2024-05-09 17:21:00,526920.0
2024-05-09 17:24:00,522062.6666666667
2024-05-09 17:27:00,524834.3333333334
2024-05-09 17:30:00,528053.0
2024-05-09 17:33:00,521924.6666666667
2024-05-09 17:36:00,526634.3333333334
2024-05-09 17:39:00,516971.0
2024-05-09 17:42:00,520780.3333333333
2024-05-09 17:45:00,519770.6666666667
2024-05-09 17:48:00,520913.6666666667
2024-05-09 17:51:00,527034.0
2024-05-09 17:54:00,528004.0
2024-05-09 17:57:00,525372.3333333334
2024-05-09 18:00:00,534218.3333333334
2024-05-09 18:03:00,533617.3333333334
2024-05-09 18:06:00,537399.3333333334
2024-05-09 18:09:00,545256.3333333334
2024-05-09 18:12:00,533944.3333333334
2024-05-09 18:15:00,530329.3333333334
2024-05-09 18:18:00,526498.6666666666
2024-05-09 18:21:00,525060.3333333334
2024-05-09 18:24:00,532888.0
2024-05-09 18:27:00,530440.0
2024-05-09 18:30:00,528893.6666666666
2024-05-09 18:33:00,527953.3333333334
2024-05-09 18:36:00,527209.3333333334
2024-05-09 18:39:00,525371.6666666666
2024-05-09 18:42:00,520496.3333333333
2024-05-09 18:45:00,519507.3333333333
2024-05-09 18:48:00,376858.0
2024-05-09 18:51:00,531830.0
2024-05-09 18:54:00,376248.0
2024-05-09 18:57:00,528445.6666666666
2024-05-09 19:00:00,384310.3333333333
2024-05-09 19:03:00,521651.6666666667
2024-05-09 19:06:00,369219.6666666667
2024-05-09 19:09:00,515521.6666666667
2024-05-09 19:12:00,514160.3333333333
2024-05-09 19:15:00,507053.3333333333
2024-05-09 19:18:00,506040.0
2024-05-09 19:21:00,505841.6666666667
2024-05-09 19:24:00,508446.0
2024-05-09 19:27:00,505107.6666666667
2024-05-09 19:30:00,508737.6666666667
2024-05-09 19:33:00,501721.0
2024-05-09 19:36:00,497313.3333333333
2024-05-09 19:39:00,497551.3333333333
2024-05-09 19:42:00,500104.6666666667
2024-05-09 19:45:00,493352.0
2024-05-09 19:48:00,499197.3333333333
2024-05-09 19:51:00,501309.3333333333
2024-05-09 19:54:00,491989.6666666667
2024-05-09 19:57:00,494501.0
2024-05-09 20:00:00,498508.0
2024-05-09 20:03:00,498132.3333333333
2024-05-09 20:06:00,498932.3333333333
2024-05-09 20:09:00,493789.6666666667
2024-05-09 20:12:00,490164.6666666667
2024-05-09 20:15:00,489661.0
2024-05-09 20:18:00,480668.3333333333
2024-05-09 20:21:00,479900.3333333333
2024-05-09 20:24:00,478378.3333333333
2024-05-09 20:27:00,477955.6666666667
2024-05-09 20:30:00,475662.0
2024-05-09 20:33:00,470649.3333333333
2024-05-09 20:36:00,470516.0
2024-05-09 20:39:00,462219.6666666667
2024-05-09 20:42:00,455879.3333333333
2024-05-09 20:45:00,459107.6666666667
2024-05-09 20:48:00,455040.6666666667
2024-05-09 20:51:00,451901.3333333333
2024-05-09 20:54:00,451284.0
2024-05-09 20:57:00,441858.0
2024-05-09 21:00:00,465247.6666666667
2024-05-09 21:03:00,446685.3333333333
2024-05-09 21:06:00,438519.3333333333
2024-05-09 21:09:00,452158.0
2024-05-09 21:12:00,440678.0
2024-05-09 21:15:00,426679.0
2024-05-09 21:18:00,415377.6666666667
2024-05-09 21:21:00,415747.6666666667
2024-05-09 21:24:00,401978.3333333333
2024-05-09 21:27:00,394325.6666666667
2024-05-09 21:30:00,392414.6666666667
2024-05-09 21:33:00,381530.6666666667
2024-05-09 21:36:00,381008.6666666667
2024-05-09 21:39:00,381813.3333333333
2024-05-09 21:42:00,375797.3333333333
2024-05-09 21:45:00,371522.0
2024-05-09 21:48:00,360112.3333333333
2024-05-09 21:51:00,362066.6666666667
2024-05-09 21:54:00,349967.3333333333
2024-05-09 21:57:00,344741.0
2024-05-09 22:00:00,346633.0
2024-05-09 22:03:00,342565.3333333333
2024-05-09 22:06:00,335112.3333333333
2024-05-09 22:09:00,327598.0
2024-05-09 22:12:00,324197.6666666667
2024-05-09 22:15:00,316808.0
2024-05-09 22:18:00,307882.0
2024-05-09 22:21:00,300538.0
2024-05-09 22:24:00,304172.0
2024-05-09 22:27:00,299342.6666666667
2024-05-09 22:30:00,300382.0
2024-05-09 22:33:00,289716.6666666667
2024-05-09 22:36:00,289247.3333333333
2024-05-09 22:39:00,281105.6666666667
2024-05-09 22:42:00,284362.3333333333
2024-05-09 22:45:00,275841.0
2024-05-09 22:48:00,277841.6666666667
2024-05-09 22:51:00,276773.6666666667
2024-05-09 22:54:00,268605.3333333333
2024-05-09 22:57:00,265272.3333333333
2024-05-09 23:00:00,272621.3333333333
2024-05-09 23:03:00,268436.3333333333
2024-05-09 23:06:00,275536.0
2024-05-09 23:09:00,269815.3333333333
2024-05-09 23:12:00,269514.0
2024-05-09 23:15:00,264980.0
2024-05-09 23:18:00,254145.0
2024-05-09 23:21:00,247293.33333333337
2024-05-09 23:24:00,242165.33333333337
2024-05-09 23:27:00,241742.33333333337
2024-05-09 23:30:00,242568.66666666663
2024-05-09 23:33:00,238947.66666666663
2024-05-09 23:36:00,233967.0
2024-05-09 23:39:00,230754.33333333337
2024-05-09 23:42:00,237102.66666666663
2024-05-09 23:45:00,228273.0
2024-05-09 23:48:00,224783.0
2024-05-09 23:51:00,250052.33333333337
2024-05-09 23:54:00,237651.33333333337
2024-05-09 23:57:00,224587.33333333337
2024-05-10 00:00:00,233643.0
2024-05-10 00:03:00,242679.0
2024-05-10 00:06:00,239190.66666666663
2024-05-10 00:09:00,227689.33333333337
2024-05-10 00:12:00,242556.66666666663
2024-05-10 00:15:00,226291.33333333337
2024-05-10 00:18:00,211668.33333333337
2024-05-10 00:21:00,220647.33333333337
2024-05-10 00:24:00,217886.66666666663
2024-05-10 00:27:00,209911.66666666663
2024-05-10 00:30:00,217114.66666666663
2024-05-10 00:33:00,212054.66666666663
2024-05-10 00:36:00,203887.0
2024-05-10 00:39:00,207403.0
2024-05-10 00:42:00,207737.0
2024-05-10 00:45:00,205958.66666666663
2024-05-10 00:48:00,207940.66666666663
2024-05-10 00:51:00,207306.0
2024-05-10 00:54:00,198524.0
2024-05-10 00:57:00,196507.0
2024-05-10 01:00:00,198137.66666666663
2024-05-10 01:03:00,196040.0
2024-05-10 01:06:00,200075.33333333337
2024-05-10 01:09:00,193675.0
2024-05-10 01:12:00,191242.33333333337
2024-05-10 01:15:00,187732.33333333337
2024-05-10 01:18:00,182808.33333333337
2024-05-10 01:21:00,184340.66666666663
2024-05-10 01:24:00,184119.66666666663
2024-05-10 01:27:00,185571.33333333337
2024-05-10 01:30:00,186500.33333333337
2024-05-10 01:33:00,178430.33333333334
2024-05-10 01:36:00,182025.66666666663
2024-05-10 01:39:00,180610.0
2024-05-10 01:42:00,178172.0
2024-05-10 01:45:00,178150.33333333334
2024-05-10 01:48:00,169989.33333333334
2024-05-10 01:51:00,167859.66666666666
2024-05-10 01:54:00,167685.33333333334
2024-05-10 01:57:00,163420.33333333334
2024-05-10 02:00:00,172428.0
2024-05-10 02:03:00,177323.66666666666
2024-05-10 02:06:00,189661.0
2024-05-10 02:09:00,182574.66666666663
2024-05-10 02:12:00,187296.0
2024-05-10 02:15:00,209092.0
2024-05-10 02:18:00,223369.33333333337
2024-05-10 02:21:00,230401.33333333337
2024-05-10 02:24:00,231417.0
2024-05-10 02:27:00,253255.66666666663
2024-05-10 02:30:00,249504.33333333337
2024-05-10 02:33:00,248826.33333333337
2024-05-10 02:36:00,247468.66666666663
2024-05-10 02:39:00,244786.0
2024-05-10 02:42:00,257997.66666666663
2024-05-10 02:45:00,258134.33333333337
2024-05-10 02:48:00,254816.0
2024-05-10 02:51:00,245829.0
2024-05-10 02:54:00,257137.66666666663
2024-05-10 02:57:00,254272.66666666663
2024-05-10 03:00:00,253012.66666666663
2024-05-10 03:03:00,262701.0
2024-05-10 03:06:00,264868.0
2024-05-10 03:09:00,261370.0
2024-05-10 03:12:00,259104.33333333337
2024-05-10 03:15:00,257318.0
2024-05-10 03:18:00,254056.66666666663
2024-05-10 03:21:00,251478.66666666663
2024-05-10 03:24:00,250669.0
2024-05-10 03:27:00,251652.0
2024-05-10 03:30:00,249290.33333333337
2024-05-10 03:33:00,242238.0
2024-05-10 03:36:00,246755.66666666663
2024-05-10 03:39:00,241674.0
2024-05-10 03:42:00,247367.33333333337
2024-05-10 03:45:00,246799.33333333337
2024-05-10 03:48:00,239969.0
2024-05-10 03:51:00,246375.33333333337
2024-05-10 03:54:00,240756.0
2024-05-10 03:57:00,236070.0
2024-05-10 04:00:00,240942.0
2024-05-10 04:03:00,247384.33333333337
2024-05-10 04:06:00,245781.66666666663
2024-05-10 04:09:00,247324.66666666663
2024-05-10 04:12:00,248344.66666666663
2024-05-10 04:15:00,241598.0
2024-05-10 04:18:00,234042.66666666663
2024-05-10 04:21:00,226774.66666666663
2024-05-10 04:24:00,223989.0
2024-05-10 04:27:00,230393.0
2024-05-10 04:30:00,228215.0
2024-05-10 04:33:00,229770.33333333337
2024-05-10 04:36:00,226193.66666666663
2024-05-10 04:39:00,225542.66666666663
2024-05-10 04:42:00,223970.66666666663
2024-05-10 04:45:00,222937.0
2024-05-10 04:48:00,219383.66666666663
2024-05-10 04:51:00,219226.33333333337
2024-05-10 04:54:00,215015.33333333337
2024-05-10 04:57:00,219178.0
2024-05-10 05:00:00,222708.33333333337
2024-05-10 05:03:00,222680.66666666663
2024-05-10 05:06:00,219015.0
2024-05-10 05:09:00,219544.66666666663
2024-05-10 05:12:00,222743.0
2024-05-10 05:15:00,216328.66666666663
2024-05-10 05:18:00,215822.66666666663
2024-05-10 05:21:00,214602.66666666663
2024-05-10 05:24:00,216081.0
2024-05-10 05:27:00,211113.66666666663
2024-05-10 05:30:00,208403.66666666663
2024-05-10 05:33:00,204756.0
2024-05-10 05:36:00,204925.66666666663
2024-05-10 05:39:00,202662.33333333337
2024-05-10 05:42:00,199124.33333333337
2024-05-10 05:45:00,191565.66666666663
2024-05-10 05:48:00,196106.0
2024-05-10 05:51:00,197141.66666666663
2024-05-10 05:54:00,198514.66666666663
2024-05-10 05:57:00,195414.0
2024-05-10 06:00:00,198136.66666666663
2024-05-10 06:03:00,200405.66666666663
2024-05-10 06:06:00,198676.66666666663
2024-05-10 06:09:00,195335.66666666663
2024-05-10 06:12:00,193410.33333333337
2024-05-10 06:15:00,180813.33333333337
2024-05-10 06:18:00,177927.66666666666
2024-05-10 06:21:00,126581.0
2024-05-10 06:24:00,132294.0
2024-05-10 06:27:00,169923.33333333334
2024-05-10 06:30:00,174375.0
2024-05-10 06:33:00,176690.33333333334
2024-05-10 06:36:00,175033.33333333334
2024-05-10 06:39:00,174469.66666666666
2024-05-10 06:42:00,174833.66666666666
2024-05-10 06:45:00,171670.66666666666
2024-05-10 06:48:00,166774.33333333334
2024-05-10 06:51:00,170050.66666666666
2024-05-10 06:54:00,170924.66666666666
2024-05-10 06:57:00,166957.33333333334
2024-05-10 07:00:00,171224.33333333334
2024-05-10 07:03:00,167374.33333333334
2024-05-10 07:06:00,163600.0
2024-05-10 07:09:00,168565.0
2024-05-10 07:12:00,167147.66666666666
2024-05-10 07:15:00,164507.66666666666
2024-05-10 07:18:00,162199.66666666666
2024-05-10 07:21:00,161536.33333333334
2024-05-10 07:24:00,160973.66666666666
2024-05-10 07:27:00,155094.66666666666
2024-05-10 07:30:00,163770.0
2024-05-10 07:33:00,166097.66666666666
2024-05-10 07:36:00,170344.33333333334
2024-05-10 07:39:00,171495.33333333334
2024-05-10 07:42:00,168734.33333333334
2024-05-10 07:45:00,172057.0
2024-05-10 07:48:00,164018.33333333334
2024-05-10 07:51:00,162181.0
2024-05-10 07:54:00,159742.33333333334
2024-05-10 07:57:00,154755.33333333334
2024-05-10 08:00:00,163769.0
2024-05-10 08:03:00,187064.66666666663
2024-05-10 08:06:00,183352.66666666663
2024-05-10 08:09:00,172145.0
2024-05-10 08:12:00,180786.66666666663
2024-05-10 08:15:00,172087.66666666666
2024-05-10 08:18:00,164946.66666666666
2024-05-10 08:21:00,181149.66666666663
2024-05-10 08:24:00,168451.0
2024-05-10 08:27:00,164608.33333333334
2024-05-10 08:30:00,172146.0
2024-05-10 08:33:00,188720.66666666663
2024-05-10 08:36:00,193943.33333333337
2024-05-10 08:39:00,192854.33333333337
2024-05-10 08:42:00,188070.0
2024-05-10 08:45:00,196978.0
2024-05-10 08:48:00,207640.0
2024-05-10 08:51:00,210191.66666666663
2024-05-10 08:54:00,196946.33333333337
2024-05-10 08:57:00,190961.0
2024-05-10 09:00:00,190202.66666666663
2024-05-10 09:03:00,201138.66666666663
2024-05-10 09:06:00,202286.66666666663
2024-05-10 09:09:00,233853.66666666663
2024-05-10 09:12:00,250264.33333333337
2024-05-10 09:15:00,252997.0
2024-05-10 09:18:00,252453.66666666663
2024-05-10 09:21:00,248307.33333333337
2024-05-10 09:24:00,254276.66666666663
2024-05-10 09:27:00,244506.66666666663
2024-05-10 09:30:00,242380.66666666663
2024-05-10 09:33:00,245242.0
2024-05-10 09:36:00,231219.33333333337
2024-05-10 09:39:00,229373.0
2024-05-10 09:42:00,232058.66666666663
2024-05-10 09:45:00,238418.0
2024-05-10 09:48:00,243624.66666666663
2024-05-10 09:51:00,247432.33333333337
2024-05-10 09:54:00,228708.66666666663
2024-05-10 09:57:00,227242.66666666663
2024-05-10 10:00:00,241602.33333333337
2024-05-10 10:03:00,255956.66666666663
2024-05-10 10:06:00,257154.0
2024-05-10 10:09:00,264344.3333333333
2024-05-10 10:12:00,254683.33333333337
2024-05-10 10:15:00,256087.0
2024-05-10 10:18:00,255740.33333333337
2024-05-10 10:21:00,257208.66666666663
2024-05-10 10:24:00,257801.33333333337
2024-05-10 10:27:00,252543.0
2024-05-10 10:30:00,250240.33333333337
2024-05-10 10:33:00,251582.66666666663
2024-05-10 10:36:00,247568.66666666663
2024-05-10 10:39:00,238672.66666666663
2024-05-10 10:42:00,231387.66666666663
2024-05-10 10:45:00,229712.66666666663
2024-05-10 10:48:00,232075.0
2024-05-10 10:51:00,236661.0
2024-05-10 10:54:00,242378.33333333337
2024-05-10 10:57:00,249105.33333333337
2024-05-10 11:00:00,242159.66666666663
2024-05-10 11:03:00,245935.0
2024-05-10 11:06:00,246191.66666666663
2024-05-10 11:09:00,237685.33333333337
2024-05-10 11:12:00,235391.0
2024-05-10 11:15:00,236816.33333333337
2024-05-10 11:18:00,236756.0
2024-05-10 11:21:00,235505.66666666663
2024-05-10 11:24:00,238371.0
2024-05-10 11:27:00,235478.0
2024-05-10 11:30:00,244965.66666666663
2024-05-10 11:33:00,246665.66666666663
2024-05-10 11:36:00,247326.66666666663
2024-05-10 11:39:00,246594.0
2024-05-10 11:42:00,247970.66666666663
2024-05-10 11:45:00,257495.0
2024-05-10 11:48:00,262141.33333333337
2024-05-10 11:51:00,266423.6666666667
2024-05-10 11:54:00,271078.6666666667
2024-05-10 11:57:00,274941.6666666667
2024-05-10 12:00:00,283210.3333333333
2024-05-10 12:03:00,286449.3333333333
2024-05-10 12:06:00,291574.0
2024-05-10 12:09:00,294527.0
2024-05-10 12:12:00,279836.6666666667
2024-05-10 12:15:00,284080.0
2024-05-10 12:18:00,287341.3333333333
2024-05-10 12:21:00,295773.3333333333
2024-05-10 12:24:00,304806.0
2024-05-10 12:27:00,327219.3333333333
2024-05-10 12:30:00,328586.0
2024-05-10 12:33:00,318901.3333333333
2024-05-10 12:36:00,322194.0
2024-05-10 12:39:00,327465.6666666667
2024-05-10 12:42:00,328299.0
2024-05-10 12:45:00,336577.0
2024-05-10 12:48:00,348665.6666666667
2024-05-10 12:51:00,358045.0
2024-05-10 12:54:00,369524.0
2024-05-10 12:57:00,381361.3333333333
2024-05-10 13:00:00,402908.3333333333
2024-05-10 13:03:00,406961.3333333333
2024-05-10 13:06:00,406349.3333333333
2024-05-10 13:09:00,403169.6666666667
2024-05-10 13:12:00,402758.3333333333
2024-05-10 13:15:00,409861.3333333333
2024-05-10 13:18:00,416071.6666666667
2024-05-10 13:21:00,415654.3333333333
2024-05-10 13:24:00,424015.3333333333
2024-05-10 13:27:00,453180.3333333333
2024-05-10 13:30:00,444743.3333333333
2024-05-10 13:33:00,446747.6666666667
2024-05-10 13:36:00,456386.6666666667
2024-05-10 13:39:00,452690.3333333333
2024-05-10 13:42:00,457819.6666666667
2024-05-10 13:45:00,469061.0
2024-05-10 13:48:00,473441.3333333333
2024-05-10 13:51:00,480874.6666666667
2024-05-10 13:54:00,485786.6666666667
2024-05-10 13:57:00,494522.6666666667
2024-05-10 14:00:00,496601.0
2024-05-10 14:03:00,504317.0
2024-05-10 14:06:00,511737.3333333333
2024-05-10 14:09:00,510155.0
2024-05-10 14:12:00,509091.0
2024-05-10 14:15:00,503994.6666666667
2024-05-10 14:18:00,500968.0
2024-05-10 14:21:00,506032.6666666667
2024-05-10 14:24:00,504380.3333333333
2024-05-10 14:27:00,509432.3333333333
2024-05-10 14:30:00,510307.3333333333
2024-05-10 14:33:00,506474.0
2024-05-10 14:36:00,503105.0
2024-05-10 14:39:00,504184.6666666667
2024-05-10 14:42:00,508077.0
2024-05-10 14:45:00,512163.6666666667
2024-05-10 14:48:00,511072.0
2024-05-10 14:51:00,515079.0
2024-05-10 14:54:00,515019.0
2024-05-10 14:57:00,525452.3333333334
2024-05-10 15:00:00,530129.6666666666
2024-05-10 15:03:00,527553.0
2024-05-10 15:06:00,531708.6666666666
2024-05-10 15:09:00,511420.0
2024-05-10 15:12:00,518020.0
2024-05-10 15:15:00,510117.0
2024-05-10 15:18:00,517589.6666666667
2024-05-10 15:21:00,510939.3333333333
2024-05-10 15:24:00,508955.3333333333
